controller,condition,family,seed,success,full_rmse,primary_error,stable_ratio,forward_overshoot,command_smoothness,secondary_time_name,secondary_time,post_peak_or_p95_error,final_error
Robust Residual PPO,Speed step,trajectory,1072,True,0.41043217317384556,0.011177032311793171,0.9893238434163701,0.003635406494140625,0.0002921424456872046,reacquisition_time,0.10000000000000053,0.01874355971813202,0.009191411547362804
Robust Residual PPO,Speed step,trajectory,1073,True,0.5141542816489217,0.009767976133467663,0.9893238434163701,0.0029697418212890625,0.0002999055723194033,reacquisition_time,0.10000000000000053,0.017970969900488853,0.007384029682725668
Robust Residual PPO,Speed step,trajectory,1074,True,0.17925900813475412,0.011208635229592387,0.9893238434163701,0.0038652420043945312,0.0002941772690974176,reacquisition_time,0.10000000000000053,0.016953369602560997,0.009807347320020199
Robust Residual PPO,Speed step,trajectory,1075,True,0.30512945246548884,0.006073586070027847,0.9893238434163701,0.0019044876098632812,0.0003100152825936675,reacquisition_time,0.10000000000000053,0.011636492796242237,0.004308672156184912
Robust Residual PPO,Speed step,trajectory,1076,True,0.4902533401082654,0.012677451756159837,0.9928825622775801,0.0035314559936523438,0.00029619381530210376,reacquisition_time,0.05000000000000071,0.025141816586256027,0.008916614577174187
Robust Residual PPO,Speed step,trajectory,1077,True,0.2589159075668064,0.008213904999809608,0.9893238434163701,0.0021352767944335938,0.0003079956804867834,reacquisition_time,0.10000000000000053,0.01781936176121235,0.00498215900734067
Robust Residual PPO,Speed step,trajectory,1078,True,0.22445889562018526,0.007237466109220267,0.9893238434163701,0.0018706321716308594,0.00030715297907590866,reacquisition_time,0.10000000000000053,0.016008147969841957,0.004207681864500046
Robust Residual PPO,Speed step,trajectory,1079,True,0.278775721924153,0.01015604741175655,0.9893238434163701,0.0038127899169921875,0.0002993341186083853,reacquisition_time,0.10000000000000053,0.011931081302464008,0.009671982377767563
Robust Residual PPO,Speed step,trajectory,1080,True,0.24358419456576083,0.008112644907634551,0.9893238434163701,0.0028676986694335938,0.000301218155073002,reacquisition_time,0.10000000000000053,0.011777045205235481,0.007115790620446205
Robust Residual PPO,Speed step,trajectory,1081,True,0.43512596987379837,0.007789111149518229,0.9893238434163701,0.0023632049560546875,0.00030791788594797254,reacquisition_time,0.10000000000000053,0.0149504654109478,0.005666627082973719
Robust Residual PPO,Speed step,trajectory,1082,True,0.2750365996315574,0.008344900031899406,0.9893238434163701,0.0024480819702148438,0.0003036712878383696,reacquisition_time,0.10000000000000053,0.01628376543521881,0.00591015350073576
Robust Residual PPO,Speed step,trajectory,1083,True,0.4108045402265952,0.006808046601152049,0.9893238434163701,0.0017442703247070312,0.0003103032649960369,reacquisition_time,0.10000000000000053,0.015367765910923481,0.003805444110184908
Robust Residual PPO,Speed step,trajectory,1084,True,0.30193654688076593,0.010828003008673783,0.9893238434163701,0.0031747817993164062,0.0003054184198845178,reacquisition_time,0.10000000000000053,0.020992550998926163,0.007958684116601944
Robust Residual PPO,Speed step,trajectory,1085,True,0.21974852710624332,0.009696510653282614,0.9893238434163701,0.0032291412353515625,0.00029650170472450554,reacquisition_time,0.10000000000000053,0.015815887600183487,0.008101952262222767
Robust Residual PPO,Speed step,trajectory,1086,True,0.27925096785057774,0.011000534770312688,0.9893238434163701,0.00341796875,0.0003025907790288329,reacquisition_time,0.10000000000000053,0.019548708572983742,0.008623129688203335
Robust Residual PPO,Speed step,trajectory,1087,True,0.4186472456217568,0.01020058077459148,0.9893238434163701,0.0025720596313476562,0.00031113982549868524,reacquisition_time,0.10000000000000053,0.022436954081058502,0.006251833401620388
Robust Residual PPO,Speed step,trajectory,1088,True,0.4258887421959821,0.012637184229314728,0.9893238434163701,0.0035791397094726562,0.0003026852791663259,reacquisition_time,0.10000000000000053,0.02491552196443081,0.00907396711409092
Robust Residual PPO,Speed step,trajectory,1089,True,0.6162699867719061,0.011817213108052244,0.9928825622775801,0.0029659271240234375,0.00029300255118869245,reacquisition_time,0.05000000000000071,0.025804447010159492,0.007366451434791088
Robust Residual PPO,Speed step,trajectory,1090,True,0.30877526345080286,0.008708438040506873,0.9893238434163701,0.0023632049560546875,0.00030841463012620807,reacquisition_time,0.10000000000000053,0.01808256283402443,0.005654210224747658
Robust Residual PPO,Speed step,trajectory,1091,True,0.6178720560134346,0.01295687855011267,0.9928825622775801,0.0028247833251953125,0.00030025868909433484,reacquisition_time,0.05000000000000071,0.030350184068083763,0.006982023827731609
Robust Residual PPO,Speed step,trajectory,1092,True,0.6109251857806849,0.011539772453383538,0.9928825622775801,0.0024557113647460938,0.0002984935126733035,reacquisition_time,0.05000000000000071,0.02748817764222622,0.005926443263888359
Robust Residual PPO,Speed step,trajectory,1093,True,0.273536170286574,0.010059461698503327,0.9893238434163701,0.0033502578735351562,0.0002961725986097008,reacquisition_time,0.10000000000000053,0.016228169202804565,0.00844036415219307
Robust Residual PPO,Speed step,trajectory,1094,True,0.2677256230180099,0.007596998074759894,0.9893238434163701,0.002003192901611328,0.00030791651806794107,reacquisition_time,0.10000000000000053,0.016441822052001953,0.004583161789923906
Robust Residual PPO,Speed step,trajectory,1095,True,0.3829772883709561,0.008804635879774004,0.9893238434163701,0.002323150634765625,0.00030772745958529413,reacquisition_time,0.10000000000000053,0.019026458263397217,0.005529675167053938
Robust Residual PPO,Speed step,trajectory,1096,True,0.2274411847401064,0.006416471348748787,0.9893238434163701,0.002162933349609375,0.0003054716798942536,reacquisition_time,0.10000000000000053,0.010598442517220974,0.005057757254689932
Robust Residual PPO,Speed step,trajectory,1097,True,0.3699102436155192,0.007990011223267882,0.9893238434163701,0.002162933349609375,0.000305439141811803,reacquisition_time,0.10000000000000053,0.016517236828804016,0.005069092381745577
Robust Residual PPO,Speed step,trajectory,1098,True,0.4054199162896811,0.011926989082492637,0.9893238434163701,0.0036935806274414062,0.0002931201015599072,reacquisition_time,0.10000000000000053,0.021529488265514374,0.009357058443129063
Robust Residual PPO,Speed step,trajectory,1099,True,0.6171649799880358,0.012443428801470806,0.9928825622775801,0.0028924942016601562,0.0002918825193773955,reacquisition_time,0.05000000000000071,0.02821063995361328,0.0071669272147119045
Nominal Residual PPO,Lateral sine,trajectory,1000,True,0.36286151557316243,0.042115227689719884,0.9786476868327402,0.010017146522800445,0.0004107656714040786,reacquisition_time,0.25,0.061102647334337234,0.03154786303639412
Nominal Residual PPO,Lateral sine,trajectory,1001,True,0.37776947269098415,0.043615775475865766,0.9822064056939501,0.007876324363336192,0.000419843738200143,reacquisition_time,0.20000000000000018,0.06383844465017319,0.03069198690354824
Nominal Residual PPO,Lateral sine,trajectory,1002,True,0.4637882100970148,0.04391949661531509,0.9786476868327402,0.012422416988812066,0.00040875960257835686,reacquisition_time,0.25,0.06360477954149246,0.03261260315775871
Nominal Residual PPO,Lateral sine,trajectory,1003,True,0.544993391719407,0.04458270351755318,0.9786476868327402,0.01018947594262149,0.0004133146721869707,reacquisition_time,0.25,0.06893130391836166,0.03162464126944542
Nominal Residual PPO,Lateral sine,trajectory,1004,True,0.61735543846954,0.04521055204553684,0.9822064056939501,0.007557148332653618,0.0004207738966215402,reacquisition_time,0.20000000000000018,0.07317200303077698,0.03056933358311653
Nominal Residual PPO,Lateral sine,trajectory,1005,True,0.6034262280195215,0.0426848814924111,0.9786476868327402,0.008549973394939115,0.000416498223785311,reacquisition_time,0.25,0.06063582003116608,0.030956227332353592
Nominal Residual PPO,Lateral sine,trajectory,1006,True,0.4377072259676123,0.04246803340257579,0.9786476868327402,0.008649319626345311,0.00041321577737107873,reacquisition_time,0.25,0.061239659786224365,0.030991913750767708
Nominal Residual PPO,Lateral sine,trajectory,1007,True,0.6402002699975133,0.04460929680916879,0.9786476868327402,0.011477383292402044,0.00040994342998601496,reacquisition_time,0.25,0.06623121351003647,0.03218098729848862
Nominal Residual PPO,Lateral sine,trajectory,1008,True,0.5346467256249176,0.042438048922093706,0.9786476868327402,0.008076600341847352,0.0004158235969953239,reacquisition_time,0.25,0.060641705989837646,0.030767012387514114
Nominal Residual PPO,Lateral sine,trajectory,1009,True,0.5590545759677676,0.04400965439414248,0.9786476868327402,0.00711307792643753,0.0004186711157672107,reacquisition_time,0.25,0.06459493190050125,0.03038039803504944
Nominal Residual PPO,Lateral sine,trajectory,1010,True,0.6566578574960159,0.0479064611398655,0.9786476868327402,0.013921199962195522,0.0004052626609336585,reacquisition_time,0.25,0.08636735379695892,0.03333737701177597
Nominal Residual PPO,Lateral sine,trajectory,1011,True,0.45484984566474523,0.042645619259915224,0.9786476868327402,0.008045163264366816,0.00041451744618825614,reacquisition_time,0.25,0.061371512711048126,0.030755165964365005
Nominal Residual PPO,Lateral sine,trajectory,1012,True,0.4645558068943379,0.042085792357992154,0.9786476868327402,0.008218805778037706,0.000414884474594146,reacquisition_time,0.25,0.06061447039246559,0.03082353249192238
Nominal Residual PPO,Lateral sine,trajectory,1013,True,0.3178358304735741,0.04327093160471251,0.9786476868327402,0.011756560293417432,0.00042438998934812844,reacquisition_time,0.25,0.061792612075805664,0.03230743482708931
Nominal Residual PPO,Lateral sine,trajectory,1014,True,0.45070446553276605,0.043512845588154526,0.9786476868327402,0.01377848851010706,0.0004056142643094063,reacquisition_time,0.25,0.0620393231511116,0.033263299614191055
Nominal Residual PPO,Lateral sine,trajectory,1015,True,0.46053107076165234,0.042990725158885114,0.9786476868327402,0.01148034335603677,0.00040861935121938586,reacquisition_time,0.25,0.06138957291841507,0.032181061804294586
Nominal Residual PPO,Lateral sine,trajectory,1016,True,0.4960638569117556,0.04338768696112893,0.9786476868327402,0.009047369585317665,0.0004129957524128258,reacquisition_time,0.25,0.06149905174970627,0.031155547127127647
Nominal Residual PPO,Lateral sine,trajectory,1017,True,0.2572379246659899,0.041632432395909594,0.9786476868327402,0.014511551632577939,0.0004066682595293969,reacquisition_time,0.25,0.06126082316040993,0.03362273424863815
Nominal Residual PPO,Lateral sine,trajectory,1018,True,0.36027367724811676,0.042951567669248,0.9786476868327402,0.01357726031439077,0.0004065858374815434,reacquisition_time,0.25,0.061957575380802155,0.033159635961055756
Nominal Residual PPO,Lateral sine,trajectory,1019,True,0.5160278775746565,0.04384654330216453,0.9786476868327402,0.009972556641113552,0.00041202196734957397,reacquisition_time,0.25,0.06374538689851761,0.03153083845973015
Nominal Residual PPO,Lateral sine,trajectory,1020,True,0.3210519644058835,0.04262093562567286,0.9786476868327402,0.007245745074075379,0.00041452058940194547,reacquisition_time,0.25,0.06170947849750519,0.030435005202889442
Nominal Residual PPO,Lateral sine,trajectory,1021,True,0.5371464202554078,0.046319129063155884,0.9786476868327402,0.014634438413570545,0.0004109348519705236,reacquisition_time,0.25,0.07853402942419052,0.03369178995490074
Nominal Residual PPO,Lateral sine,trajectory,1022,True,0.6865173499362249,0.04472645682361653,0.9786476868327402,0.01101106095713451,0.00041219417471438646,reacquisition_time,0.25,0.06763122230768204,0.031974319368600845
Nominal Residual PPO,Lateral sine,trajectory,1023,True,0.5432527954835917,0.043634168312219335,0.9786476868327402,0.013881225940814606,0.0004079687059856951,reacquisition_time,0.25,0.06158046796917915,0.03331327438354492
Nominal Residual PPO,Lateral sine,trajectory,1024,True,0.46244885915567324,0.04360788325131347,0.9786476868327402,0.009176486974726547,0.00041536553180776536,reacquisition_time,0.25,0.06243627890944481,0.031208142638206482
Nominal Residual PPO,Lateral sine,trajectory,1025,True,0.21046397616675344,0.041369478803281345,0.9786476868327402,0.007739919466651878,0.000413561676396057,reacquisition_time,0.25,0.06035250797867775,0.030631719157099724
Nominal Residual PPO,Lateral sine,trajectory,1026,True,0.511142804548109,0.042925998784351466,0.9786476868327402,0.007921695254488279,0.00041490173316560686,reacquisition_time,0.25,0.061530910432338715,0.03070783242583275
Nominal Residual PPO,Lateral sine,trajectory,1027,True,0.6349667660552923,0.04517376794970913,0.9786476868327402,0.01078579257030978,0.00040957017336040735,reacquisition_time,0.25,0.07050913572311401,0.03187898173928261
Nominal Residual PPO,Lateral sine,trajectory,1028,True,0.24245970842928402,0.04222197580068715,0.9786476868327402,0.011797464758871907,0.0004131566092837602,reacquisition_time,0.25,0.0613824725151062,0.03232231363654137
Nominal Residual PPO,Lateral sine,trajectory,1029,True,0.23959707505514433,0.04101290112082379,0.9786476868327402,0.007140594458558842,0.0004141710523981601,reacquisition_time,0.25,0.060272470116615295,0.030382756143808365
Nominal Residual PPO,Lateral sine,trajectory,1030,True,0.5966136900066032,0.04679828711510441,0.9822064056939501,0.012998867308899407,0.0004142303660046309,reacquisition_time,0.20000000000000018,0.0822562649846077,0.03288675472140312
Nominal Residual PPO,Lateral sine,trajectory,1031,True,0.3622722410726037,0.04129091421968832,0.9786476868327402,0.011685315207895945,0.00041433298611082137,reacquisition_time,0.25,0.06084731966257095,0.032269809395074844
Nominal Residual PPO,Lateral sine,trajectory,1032,True,0.262590264465298,0.04303879672394201,0.9786476868327402,0.014723926764924577,0.0004100560618098825,reacquisition_time,0.25,0.06251052767038345,0.0337320975959301
Nominal Residual PPO,Lateral sine,trajectory,1033,True,0.30332019008632083,0.041579237612639076,0.9786476868327402,0.014012456408341457,0.00040748922037892044,reacquisition_time,0.25,0.06122184917330742,0.033375490456819534
Nominal Residual PPO,Lateral sine,trajectory,1034,True,0.2078305824364516,0.04237219284230299,0.9786476868327402,0.007260811706846355,0.00041780798346735537,reacquisition_time,0.25,0.06165618821978569,0.030440140515565872
Nominal Residual PPO,Lateral sine,trajectory,1035,True,0.5017482762551982,0.04443899702947913,0.9786476868327402,0.012790489794678617,0.000407836603699252,reacquisition_time,0.25,0.06604195386171341,0.032786935567855835
Nominal Residual PPO,Lateral sine,trajectory,1036,True,0.49754476648817986,0.04248783486801884,0.9786476868327402,0.010220792231769677,0.0004115182673558593,reacquisition_time,0.25,0.061004817485809326,0.031634557992219925
Nominal Residual PPO,Lateral sine,trajectory,1037,True,0.4820479773393256,0.043958555729256096,0.9786476868327402,0.011184967580567872,0.000411118206102401,reacquisition_time,0.25,0.06486839056015015,0.03205205872654915
Nominal Residual PPO,Lateral sine,trajectory,1038,True,0.4877570354169148,0.04426104825460111,0.9822064056939501,0.009372384601442928,0.0004182970733381808,reacquisition_time,0.20000000000000018,0.06904812902212143,0.031285278499126434
Nominal Residual PPO,Lateral sine,trajectory,1039,True,0.2048597041354685,0.041782010426176894,0.9786476868327402,0.010723430553692317,0.0004096600750926882,reacquisition_time,0.25,0.06111521273851395,0.03184857964515686
Nominal Residual PPO,Lateral sine,trajectory,1040,True,0.2654752610953486,0.04141108974530069,0.9786476868327402,0.012124352003691885,0.00040883762994781137,reacquisition_time,0.25,0.060935329645872116,0.032471802085638046
Nominal Residual PPO,Lateral sine,trajectory,1041,True,0.21720643339667703,0.042339462986297635,0.9786476868327402,0.013679949492995072,0.00040785022429190576,reacquisition_time,0.25,0.061666447669267654,0.03321194276213646
Nominal Residual PPO,Lateral sine,trajectory,1042,True,0.4552254655615666,0.04348777789538376,0.9786476868327402,0.0109005725012607,0.0004107320564799011,reacquisition_time,0.25,0.06143029034137726,0.0319267176091671
Nominal Residual PPO,Lateral sine,trajectory,1043,True,0.5653576923584512,0.04505401204787407,0.9822064056939501,0.00940237791659657,0.0004178104572929442,reacquisition_time,0.20000000000000018,0.07252861559391022,0.03129826858639717
Nominal Residual PPO,Lateral sine,trajectory,1044,True,0.6002195763611082,0.0426372954820063,0.9786476868327402,0.007042385561324537,0.000419153890106827,reacquisition_time,0.25,0.0608491450548172,0.030345411971211433
Nominal Residual PPO,Lateral sine,trajectory,1045,True,0.24295416049522184,0.04244099480703584,0.9786476868327402,0.012193939741459721,0.00041306877392344177,reacquisition_time,0.25,0.06165741756558418,0.03250452131032944
Nominal Residual PPO,Lateral sine,trajectory,1046,True,0.6321392224294992,0.04452454667058019,0.9786476868327402,0.011581313780719946,0.00040984692168422043,reacquisition_time,0.25,0.06547076255083084,0.03222815319895744
Nominal Residual PPO,Lateral sine,trajectory,1047,True,0.3355515376416026,0.04235537341348711,0.9786476868327402,0.008876824563736596,0.0004127322172280401,reacquisition_time,0.25,0.06124994531273842,0.031084727495908737
Nominal Residual PPO,Lateral sine,trajectory,1048,True,0.34926377784430246,0.04372342617131111,0.9786476868327402,0.014214653422841724,0.00041156765655614436,reacquisition_time,0.25,0.06247972324490547,0.03347627446055412
Nominal Residual PPO,Lateral sine,trajectory,1049,True,0.5331048649752511,0.04438161272995637,0.9786476868327402,0.01268751495596958,0.00040691785397939384,reacquisition_time,0.25,0.06408464908599854,0.03273704648017883
Nominal Residual PPO,Lateral sine,trajectory,1050,True,0.4365173879992686,0.04435678918473387,0.9786476868327402,0.014689082554387238,0.0004069117712788284,reacquisition_time,0.25,0.06528759002685547,0.03371751680970192
Nominal Residual PPO,Lateral sine,trajectory,1051,True,0.2666512826867062,0.04252000215293774,0.9786476868327402,0.007932250229703158,0.0004153313348069787,reacquisition_time,0.25,0.06155594065785408,0.030711589381098747
Nominal Residual PPO,Lateral sine,trajectory,1052,True,0.47408000763491515,0.043159119996045124,0.9786476868327402,0.009559579654953132,0.0004118864017073065,reacquisition_time,0.25,0.0614527091383934,0.03135993704199791
Nominal Residual PPO,Lateral sine,trajectory,1053,True,0.25081288663923645,0.04259624530609613,0.9786476868327402,0.01318769055864141,0.0004125079431105405,reacquisition_time,0.25,0.061943985521793365,0.03297145292162895
Nominal Residual PPO,Lateral sine,trajectory,1054,True,0.6400577170773523,0.04404349117373594,0.9786476868327402,0.010085159793847923,0.0004119621589779854,reacquisition_time,0.25,0.06143312156200409,0.03157748654484749
Nominal Residual PPO,Lateral sine,trajectory,1055,True,0.3082662486508984,0.043110955657775035,0.9786476868327402,0.010984495083040006,0.0004250461352057755,reacquisition_time,0.25,0.061571329832077026,0.031961239874362946
Nominal Residual PPO,Lateral sine,trajectory,1056,True,0.2508863189442034,0.04265234359888314,0.9786476868327402,0.009930495638372958,0.00041818481986410916,reacquisition_time,0.25,0.06133335083723068,0.031513113528490067
Nominal Residual PPO,Lateral sine,trajectory,1057,True,0.4071383190879149,0.042593848049360304,0.9786476868327402,0.008860105288832399,0.00041317634168080986,reacquisition_time,0.25,0.06125469505786896,0.031077329069375992
Nominal Residual PPO,Lateral sine,trajectory,1058,True,0.632248246832738,0.04596833162957269,0.9822064056939501,0.010013193738285311,0.00041527056600898504,reacquisition_time,0.20000000000000018,0.0770866796374321,0.03155242279171944
Nominal Residual PPO,Lateral sine,trajectory,1059,True,0.3988162359940026,0.043016356762565405,0.9786476868327402,0.009688047080973207,0.0004134695918764919,reacquisition_time,0.25,0.061439841985702515,0.031414423137903214
Nominal Residual PPO,Lateral sine,trajectory,1060,True,0.26520297903172885,0.043256773961108975,0.9786476868327402,0.01405272617282477,0.0004135522758588195,reacquisition_time,0.25,0.06242791563272476,0.033396974205970764
Nominal Residual PPO,Lateral sine,trajectory,1061,True,0.3033804302208322,0.041892405829950685,0.9786476868327402,0.008651551911549125,0.0004105207626707852,reacquisition_time,0.25,0.06083247810602188,0.030992664396762848
Nominal Residual PPO,Lateral sine,trajectory,1062,True,0.3545362849752453,0.043381983443832865,0.9786476868327402,0.012582977759513954,0.0004124111437704414,reacquisition_time,0.25,0.061983928084373474,0.03268752619624138
Nominal Residual PPO,Lateral sine,trajectory,1063,True,0.20301901135563813,0.04091429655108241,0.9786476868327402,0.008662275603453737,0.0004055923782289028,reacquisition_time,0.25,0.060568444430828094,0.030996602028608322
Nominal Residual PPO,Lateral sine,trajectory,1064,True,0.4617824310508538,0.04303542237555137,0.9786476868327402,0.00759671336731966,0.00041636134847067297,reacquisition_time,0.25,0.06162653863430023,0.030580975115299225
Nominal Residual PPO,Lateral sine,trajectory,1065,True,0.21682652812123007,0.0426785452734121,0.9786476868327402,0.013347143674837495,0.00041002308716997504,reacquisition_time,0.25,0.06203889846801758,0.03304874524474144
Nominal Residual PPO,Lateral sine,trajectory,1066,True,0.3842594193114867,0.041982822488784606,0.9786476868327402,0.00702939329922206,0.0004153774934820831,reacquisition_time,0.25,0.06074490398168564,0.03033752739429474
Nominal Residual PPO,Lateral sine,trajectory,1067,True,0.26133296049584676,0.040738339864995705,0.9786476868327402,0.011084699919746336,0.0004102815582882613,reacquisition_time,0.25,0.06016609072685242,0.030299726873636246
Nominal Residual PPO,Lateral sine,trajectory,1068,True,0.23826797593128332,0.04111432309952518,0.9786476868327402,0.007773713377029132,0.0004148698353674263,reacquisition_time,0.25,0.06034623831510544,0.03064601868391037
Nominal Residual PPO,Lateral sine,trajectory,1069,True,0.23579413874378,0.0406857796312005,0.9786476868327402,0.00885845777126801,0.00040657544741407037,reacquisition_time,0.25,0.06035930663347244,0.030623096972703934
Nominal Residual PPO,Lateral sine,trajectory,1070,True,0.527339311916954,0.04180202433715308,0.9786476868327402,0.007352280949412988,0.00042021487024612725,reacquisition_time,0.25,0.0602656826376915,0.030478885397315025
Nominal Residual PPO,Lateral sine,trajectory,1071,True,0.5093577249080306,0.042074627593943426,0.9786476868327402,0.008172614848851137,0.0004163133562542498,reacquisition_time,0.25,0.06035975366830826,0.030806198716163635
Nominal Residual PPO,Lateral sine,trajectory,1072,True,0.4108394797714669,0.04276794384519611,0.9786476868327402,0.013692592577175321,0.00040583196096122265,reacquisition_time,0.25,0.06152282655239105,0.033219434320926666
Nominal Residual PPO,Lateral sine,trajectory,1073,True,0.5148480793496413,0.04236435134894235,0.9786476868327402,0.01111921107456906,0.0004121184756513685,reacquisition_time,0.25,0.06083207204937935,0.03201962634921074
Nominal Residual PPO,Lateral sine,trajectory,1074,True,0.18776621824113673,0.042492015732630235,0.9786476868327402,0.014656221602787262,0.0004062843800056726,reacquisition_time,0.25,0.06198824569582939,0.033696237951517105
Nominal Residual PPO,Lateral sine,trajectory,1075,True,0.3100297207965972,0.040794563282125086,0.9786476868327402,0.007555051528328863,0.00041662706644274294,reacquisition_time,0.25,0.06028991937637329,0.03055652230978012
Nominal Residual PPO,Lateral sine,trajectory,1076,True,0.49589866675384126,0.04486850476661372,0.9786476868327402,0.013275792203623304,0.00040977573371492326,reacquisition_time,0.25,0.06922785937786102,0.033018603920936584
Nominal Residual PPO,Lateral sine,trajectory,1077,True,0.26837335531239304,0.04286706893303839,0.9786476868327402,0.008177552596024002,0.00042152428068220615,reacquisition_time,0.25,0.061596646904945374,0.03080768883228302
Nominal Residual PPO,Lateral sine,trajectory,1078,True,0.23411809398732314,0.04248124429389324,0.9786476868327402,0.007460655238202937,0.0004221474227961153,reacquisition_time,0.25,0.061652034521102905,0.03052208200097084
Nominal Residual PPO,Lateral sine,trajectory,1079,True,0.2848355736585367,0.04142563265460888,0.9786476868327402,0.01445869981595957,0.00040804935269989073,reacquisition_time,0.25,0.06125844642519951,0.03359410911798477
Nominal Residual PPO,Lateral sine,trajectory,1080,True,0.24870491200097594,0.04102726935722381,0.9786476868327402,0.010781131956655227,0.0004075068864040077,reacquisition_time,0.25,0.06083744764328003,0.031869638711214066
Nominal Residual PPO,Lateral sine,trajectory,1081,True,0.4366909078698591,0.041510420343510025,0.9786476868327402,0.00893655394691912,0.0004154728085268289,reacquisition_time,0.25,0.06055153161287308,0.03110506571829319
Nominal Residual PPO,Lateral sine,trajectory,1082,True,0.2807149077484826,0.04228022063795649,0.9786476868327402,0.009227195159806072,0.00041249411879107356,reacquisition_time,0.25,0.061212439090013504,0.031222673133015633
Nominal Residual PPO,Lateral sine,trajectory,1083,True,0.41150903115527093,0.041685552219115254,0.9786476868327402,0.007152550660605295,0.00041659080306999385,reacquisition_time,0.25,0.060262281447649,0.030391814187169075
Nominal Residual PPO,Lateral sine,trajectory,1084,True,0.3115268811146128,0.04331568875434041,0.9786476868327402,0.011916190645912117,0.000421550270402804,reacquisition_time,0.25,0.06184839829802513,0.03237976133823395
Nominal Residual PPO,Lateral sine,trajectory,1085,True,0.22382066777648996,0.0420352410174872,0.9786476868327402,0.012132527141921545,0.0004097702039871365,reacquisition_time,0.25,0.06136214733123779,0.03247612342238426
Nominal Residual PPO,Lateral sine,trajectory,1086,True,0.2888777775281265,0.043073555650949155,0.9786476868327402,0.012887789004575784,0.00041778211016207933,reacquisition_time,0.25,0.06204083934426308,0.03282853588461876
Nominal Residual PPO,Lateral sine,trajectory,1087,True,0.4264248664933215,0.043858788164670925,0.9786476868327402,0.009631359373812962,0.00041900231735780835,reacquisition_time,0.25,0.06578581780195236,0.03138943389058113
Nominal Residual PPO,Lateral sine,trajectory,1088,True,0.4342733174912077,0.04452570893611016,0.9786476868327402,0.013527071387842123,0.00041438546031713486,reacquisition_time,0.25,0.06923718005418777,0.03313949704170227
Nominal Residual PPO,Lateral sine,trajectory,1089,True,0.6155349879763968,0.044114166580891505,0.9786476868327402,0.011081450481443909,0.0004102956736460328,reacquisition_time,0.25,0.06226968765258789,0.03200465440750122
Nominal Residual PPO,Lateral sine,trajectory,1090,True,0.31703277722337075,0.042844810707690445,0.9786476868327402,0.008914105976290984,0.0004151140747126192,reacquisition_time,0.25,0.06150676682591438,0.031099041923880577
Nominal Residual PPO,Lateral sine,trajectory,1091,True,0.6231447287081063,0.04603115776406284,0.9786476868327402,0.010542018605925421,0.00041441500070504844,reacquisition_time,0.25,0.07761962711811066,0.031776223331689835
Nominal Residual PPO,Lateral sine,trajectory,1092,True,0.6127774956538297,0.04481802147948267,0.9786476868327402,0.009202914114852379,0.00041310887900181115,reacquisition_time,0.25,0.06909331679344177,0.031219813972711563
Nominal Residual PPO,Lateral sine,trajectory,1093,True,0.2755471055292538,0.04211403641694913,0.9786476868327402,0.012622122529829466,0.00040844891918823123,reacquisition_time,0.25,0.06131591647863388,0.032702166587114334
Nominal Residual PPO,Lateral sine,trajectory,1094,True,0.2759848571689132,0.04252671426091299,0.9786476868327402,0.007782785968208802,0.00041354881250299513,reacquisition_time,0.25,0.06158379837870598,0.030652664601802826
Nominal Residual PPO,Lateral sine,trajectory,1095,True,0.38808570816635457,0.042954225279344616,0.9786476868327402,0.008768731212759562,0.000415289425291121,reacquisition_time,0.25,0.061517708003520966,0.031040795147418976
Nominal Residual PPO,Lateral sine,trajectory,1096,True,0.23406762405124146,0.04075349522219068,0.9786476868327402,0.008276947922440778,0.0004067380214110017,reacquisition_time,0.25,0.06044274568557739,0.03084097057580948
Nominal Residual PPO,Lateral sine,trajectory,1097,True,0.3711102818936749,0.04228691507577048,0.9786476868327402,0.008272568816241728,0.0004136266652494669,reacquisition_time,0.25,0.061281125992536545,0.030843142420053482
Nominal Residual PPO,Lateral sine,trajectory,1098,True,0.4090292461366841,0.04365986759764677,0.9786476868327402,0.013958296327088053,0.00040683598490431905,reacquisition_time,0.25,0.06226865202188492,0.033348411321640015
Nominal Residual PPO,Lateral sine,trajectory,1099,True,0.6172256293567722,0.04493951308071856,0.9786476868327402,0.01080095405542264,0.0004095387412235141,reacquisition_time,0.25,0.06852710247039795,0.03188472241163254
Robust Residual PPO,Lateral sine,trajectory,1000,True,0.3634366391726852,0.03742045259778311,0.9786476868327402,0.013858878355591442,0.00043248155270703137,reacquisition_time,0.25,0.05379801243543625,0.016240078955888748
Robust Residual PPO,Lateral sine,trajectory,1001,True,0.37074251342021164,0.038484389262840486,0.9786476868327402,0.013065458084513896,0.0004422451020218432,reacquisition_time,0.25,0.05799027532339096,0.014750771224498749
Robust Residual PPO,Lateral sine,trajectory,1002,True,0.4614023698900215,0.03802975292272741,0.9786476868327402,0.014632348122496173,0.00043256147182546556,reacquisition_time,0.25,0.05874152109026909,0.017754238098859787
Robust Residual PPO,Lateral sine,trajectory,1003,True,0.5414655056885768,0.03835636868941395,0.9786476868327402,0.013913084465414538,0.00043761622509919107,reacquisition_time,0.25,0.05928322672843933,0.01636609248816967
Robust Residual PPO,Lateral sine,trajectory,1004,True,0.6127525196491249,0.0388620861281721,0.9786476868327402,0.012925717279996033,0.0004453929723240435,reacquisition_time,0.25,0.06058483570814133,0.014501098543405533
